Post_ID,Timestamp,Platform,Content_Type,Category,Likes,Comments,Shares,Views,Saves,Follower_Count,Engagement_Rate,Hour_of_Day,Day_of_Week,Hashtag_Count,Content_Length,Sentiment,Influencer_Tier,Has_Media,Is_Verified,Total_Interactions,Verified_Engagement_Rate,Posting_Hour,Day,Peak_Time,Platform_Label,Content_Type_Label,Sentiment_Label,Influencer_Tier_Label,Day_of_Week_Label,Cluster,Cluster_Label,High_Engagement
POST_01126,2024-01-18 16:52:00,0,8,Fashion,3046,9,192,60195,750,331736,0.98,16,4,26,1143,2,0,True,False,3997,5.394135725558601,16,Thursday,Afternoon,Facebook,Post,Positive,Macro,Thursday,0,High Engagement,0
POST_03285,2024-01-19 01:27:00,0,8,Food,3401,57,340,76452,437,191616,1.98,1,0,23,1621,2,0,True,False,4235,4.967822947731911,1,Friday,Night,Facebook,Post,Positive,Macro,Friday,0,High Engagement,0
POST_04097,2024-01-19 19:06:00,1,6,Gaming,5564,46,94,22263,290,389329,1.47,19,0,25,1257,1,0,True,False,5994,25.62098549162287,19,Friday,Evening,Instagram,Photo,Neutral,Macro,Friday,0,High Engagement,0
POST_04987,2024-01-19 20:50:00,2,7,Entertainment,1615,83,358,1184,201,419135,0.49,20,0,7,1133,1,0,True,False,2257,173.64864864864865,20,Friday,Evening,LinkedIn,Poll,Neutral,Macro,Friday,0,High Engagement,1
POST_01760,2024-01-19 21:00:00,0,16,Sports,7957,303,613,33600,654,333889,2.66,21,0,21,408,2,0,True,False,9527,26.4077380952381,21,Friday,Night,Facebook,Video,Positive,Macro,Friday,0,High Engagement,0
POST_03762,2024-01-20 03:42:00,2,8,Business,1964,112,118,26278,250,344068,0.64,3,2,14,1150,0,0,True,False,2444,8.349189436030139,3,Saturday,Night,LinkedIn,Post,Negative,Macro,Saturday,0,High Engagement,0
POST_03791,2024-01-20 08:35:00,1,1,Technology,1169,171,63,49825,262,51542,2.72,8,2,24,1665,2,2,True,False,1665,2.815855494229804,8,Saturday,Morning,Instagram,Carousel,Positive,Mid-tier,Saturday,0,High Engagement,0
POST_01523,2024-01-20 12:50:00,4,10,Fitness,4251,281,83,43738,197,105394,4.38,12,2,4,520,1,0,True,False,4812,10.551465544835155,12,Saturday,Afternoon,Twitter,Retweet,Neutral,Macro,Saturday,0,High Engagement,0
POST_02948,2024-01-20 15:58:00,0,16,Sports,4917,86,380,16484,458,177685,3.03,15,2,9,282,1,0,True,False,5841,32.65590876000971,15,Saturday,Afternoon,Facebook,Video,Neutral,Macro,Saturday,0,High Engagement,1
POST_03344,2024-01-20 20:45:00,1,9,Entertainment,1417,62,92,32890,871,487213,0.32,20,2,16,53,2,0,True,False,2442,4.776527820006081,20,Saturday,Evening,Instagram,Reel,Positive,Macro,Saturday,0,High Engagement,0
POST_02098,2024-01-20 23:46:00,0,13,Travel,4929,226,92,71992,436,117699,4.46,23,2,27,415,2,0,True,False,5683,7.288309812201356,23,Saturday,Night,Facebook,Story,Positive,Macro,Saturday,0,High Engagement,0
POST_01783,2024-01-21 01:44:00,0,8,Sports,7406,273,937,20661,728,220994,3.9,1,3,2,833,1,0,True,False,9344,41.7017569333527,1,Sunday,Night,Facebook,Post,Neutral,Macro,Sunday,0,High Engagement,1
POST_03371,2024-01-21 01:55:00,1,6,Travel,1488,333,46,21794,342,383497,0.49,1,3,5,314,2,0,True,False,2209,8.566577957235937,1,Sunday,Night,Instagram,Photo,Positive,Macro,Sunday,0,High Engagement,0
POST_00755,2024-01-21 12:55:00,1,13,Travel,5701,337,47,4501,73,319398,1.91,12,3,6,429,2,0,True,False,6158,135.19217951566318,12,Sunday,Afternoon,Instagram,Story,Positive,Macro,Sunday,0,High Engagement,1
POST_01547,2024-01-21 16:30:00,3,12,Food,39344,1057,3856,483575,2839,7666,577.32,16,3,22,289,2,3,True,False,47096,9.152044667321512,16,Sunday,Afternoon,TikTok,Stitch,Positive,Nano,Sunday,1,Moderate Engagement,0
POST_00278,2024-01-21 19:09:00,0,13,Lifestyle,7105,184,663,57034,787,388195,2.05,19,3,15,379,2,0,True,True,8739,13.9425605779009,19,Sunday,Evening,Facebook,Story,Positive,Macro,Sunday,0,High Engagement,0
POST_03317,2024-01-21 22:30:00,0,16,Education,3160,17,801,64490,756,197420,2.01,22,3,20,489,2,0,True,False,4734,6.168398201271515,22,Sunday,Night,Facebook,Video,Positive,Macro,Sunday,0,High Engagement,0
POST_03432,2024-01-22 00:59:00,5,16,Gaming,1601,167,967,69858,314,94188,2.9,0,1,22,315,0,2,True,False,3049,3.9150848864840104,0,Monday,Night,YouTube,Video,Negative,Mid-tier,Monday,0,High Engagement,0
POST_03605,2024-01-22 05:18:00,1,9,Technology,5014,121,200,34570,591,338316,1.58,5,1,6,396,2,0,True,True,5926,15.432455886606885,5,Monday,Morning,Instagram,Reel,Positive,Macro,Monday,0,High Engagement,0
POST_00634,2024-01-22 10:10:00,0,8,Health,4000,301,563,17282,533,223263,2.18,10,1,14,1175,2,0,False,False,5397,28.144890637657678,10,Monday,Morning,Facebook,Post,Positive,Macro,Monday,0,High Engagement,0
POST_04147,2024-01-22 19:48:00,1,1,Technology,3582,261,269,32102,371,67550,6.09,19,1,13,1344,1,2,True,True,4483,12.809170768176436,19,Monday,Evening,Instagram,Carousel,Neutral,Mid-tier,Monday,0,High Engagement,0
POST_02369,2024-01-22 22:24:00,4,15,Education,4511,242,36,26120,204,412694,1.16,22,1,27,1131,2,0,True,True,4993,18.334609494640123,22,Monday,Night,Twitter,Tweet,Positive,Macro,Monday,0,High Engagement,0
POST_01552,2024-01-23 04:37:00,0,13,Entertainment,3406,66,294,43825,71,469285,0.8,4,5,9,874,1,0,True,False,3837,8.593268682258985,4,Tuesday,Night,Facebook,Story,Neutral,Macro,Tuesday,0,High Engagement,0
POST_02276,2024-01-24 04:46:00,0,13,Health,2646,146,360,15128,399,239280,1.32,4,6,19,1801,1,0,True,False,3551,20.83553675304072,4,Wednesday,Night,Facebook,Story,Neutral,Macro,Wednesday,0,High Engagement,0
POST_03084,2024-01-24 09:26:00,0,5,Gaming,3969,175,183,5188,382,367915,1.18,9,6,10,337,1,0,True,True,4709,83.40400925212028,9,Wednesday,Morning,Facebook,Live,Neutral,Macro,Wednesday,0,High Engagement,1
POST_03769,2024-01-24 10:27:00,1,1,Entertainment,980,463,10,46112,430,164423,0.88,10,6,20,549,2,0,True,False,1883,3.1510235947258844,10,Wednesday,Morning,Instagram,Carousel,Positive,Macro,Wednesday,0,High Engagement,0
POST_04937,2024-01-24 16:32:00,5,5,Education,18368,441,862,395961,989,39996,49.18,16,6,27,448,2,1,False,True,20660,4.967913506633229,16,Wednesday,Afternoon,YouTube,Live,Positive,Micro,Wednesday,2,Low Engagement,0
POST_04375,2024-01-24 18:36:00,0,8,Sports,7706,42,138,7407,198,143074,5.51,18,6,27,1042,2,0,True,False,8084,106.46685567706224,18,Wednesday,Evening,Facebook,Post,Positive,Macro,Wednesday,0,High Engagement,1
POST_04819,2024-01-24 21:27:00,3,12,Technology,49227,86,4822,379735,1115,344496,15.71,21,6,17,457,2,0,True,True,55250,14.255994311822718,21,Wednesday,Night,TikTok,Stitch,Positive,Macro,Wednesday,1,Moderate Engagement,0
POST_03045,2024-01-25 14:29:00,2,3,Food,1699,140,161,19708,239,57036,3.51,14,4,24,1820,2,2,True,True,2239,10.148163182463973,14,Thursday,Afternoon,LinkedIn,Document,Positive,Mid-tier,Thursday,0,High Engagement,0
POST_02883,2024-01-25 19:05:00,1,6,Gaming,9387,466,117,43543,76,456679,2.18,19,4,19,1434,0,0,True,False,10046,22.89690650621225,19,Thursday,Evening,Instagram,Photo,Negative,Macro,Thursday,0,High Engagement,0
POST_00183,2024-01-25 21:12:00,5,16,Travel,19119,832,500,707443,3959,99624,20.53,21,4,1,32,1,2,False,False,24410,2.890833607795964,21,Thursday,Night,YouTube,Video,Neutral,Mid-tier,Thursday,2,Low Engagement,0
POST_03126,2024-01-26 12:39:00,0,5,Gaming,4105,21,179,58944,767,313836,1.37,12,0,17,120,1,0,True,False,5072,7.303542345276873,12,Friday,Afternoon,Facebook,Live,Neutral,Macro,Friday,0,High Engagement,0
POST_01243,2024-01-26 15:06:00,3,12,Entertainment,28457,874,808,482007,544,162847,18.51,15,0,14,16,1,0,False,False,30683,6.252813755816825,15,Friday,Afternoon,TikTok,Stitch,Neutral,Macro,Friday,2,Low Engagement,0
POST_02695,2024-01-26 15:57:00,5,2,Health,11912,44,699,370992,966,413785,3.06,15,0,28,564,2,0,True,False,13621,3.4111247681890715,15,Friday,Afternoon,YouTube,Community Post,Positive,Macro,Friday,2,Low Engagement,0
POST_01970,2024-01-26 16:52:00,1,6,Technology,4419,362,178,6368,793,351262,1.41,16,0,1,177,1,0,True,False,5752,77.87374371859298,16,Friday,Afternoon,Instagram,Photo,Neutral,Macro,Friday,0,High Engagement,1
POST_04906,2024-01-26 23:46:00,1,1,Gaming,5039,401,199,46894,47,66810,8.44,23,0,19,699,1,2,True,False,5686,12.024992536358596,23,Friday,Night,Instagram,Carousel,Neutral,Mid-tier,Friday,0,High Engagement,0
POST_01183,2024-01-27 02:22:00,0,13,Lifestyle,2704,316,297,26466,794,10611,31.26,2,2,17,379,2,1,True,False,4111,12.533061286178492,2,Saturday,Night,Facebook,Story,Positive,Micro,Saturday,0,High Engagement,0
POST_00547,2024-01-27 04:00:00,1,1,Education,7298,278,277,8550,967,224881,3.49,4,2,24,1626,1,0,True,False,8820,91.84795321637426,4,Saturday,Night,Instagram,Carousel,Neutral,Macro,Saturday,0,High Engagement,1
POST_04884,2024-01-27 04:50:00,1,13,Food,7597,340,80,23442,462,418644,1.91,4,2,22,312,1,0,True,False,8479,34.19930040098967,4,Saturday,Night,Instagram,Story,Neutral,Macro,Saturday,0,High Engagement,1
POST_01612,2024-01-27 06:10:00,2,8,Lifestyle,1596,75,145,16202,192,28123,6.46,6,2,7,1132,2,1,True,False,2008,11.208492778669301,6,Saturday,Morning,LinkedIn,Post,Positive,Micro,Saturday,0,High Engagement,0
POST_01528,2024-01-27 10:38:00,4,14,Travel,132,190,1140,39062,314,492341,0.3,10,2,25,1198,2,0,True,False,1776,3.7427679074292155,10,Saturday,Morning,Twitter,Thread,Positive,Macro,Saturday,0,High Engagement,0
POST_02282,2024-01-27 12:33:00,4,14,Entertainment,4938,80,350,87624,253,75802,7.08,12,2,11,1965,2,2,True,True,5621,6.126175477038254,12,Saturday,Afternoon,Twitter,Thread,Positive,Mid-tier,Saturday,0,High Engagement,0
POST_03900,2024-01-27 14:33:00,3,16,Lifestyle,21899,852,1624,216540,1355,208930,11.67,14,2,26,259,1,0,True,False,25730,11.256580770296482,14,Saturday,Afternoon,TikTok,Video,Neutral,Macro,Saturday,1,Moderate Engagement,0
POST_01719,2024-01-27 20:31:00,5,16,Technology,4055,392,410,714341,968,461106,1.05,20,2,24,387,2,0,True,True,5825,0.6799273736212817,20,Saturday,Evening,YouTube,Video,Positive,Macro,Saturday,2,Low Engagement,0
POST_04706,2024-01-27 22:27:00,4,15,Gaming,4209,6,1592,55421,209,474433,1.22,22,2,18,1709,0,0,False,False,6016,10.477977661897114,22,Saturday,Night,Twitter,Tweet,Negative,Macro,Saturday,0,High Engagement,0
POST_00808,2024-01-27 23:11:00,5,5,Technology,19439,416,1257,103552,111,404640,5.22,23,2,10,235,0,0,False,True,21223,20.387824474660075,23,Saturday,Night,YouTube,Live,Negative,Macro,Saturday,0,High Engagement,0
POST_04085,2024-01-28 02:40:00,1,9,Travel,5243,246,50,32559,743,199357,2.78,2,3,23,555,1,0,True,False,6282,17.012193249178413,2,Sunday,Night,Instagram,Reel,Neutral,Macro,Sunday,0,High Engagement,0
POST_04044,2024-01-28 05:12:00,0,8,Food,7415,241,458,69266,94,25271,32.11,5,3,15,1971,1,1,True,False,8208,11.714260964975601,5,Sunday,Morning,Facebook,Post,Neutral,Micro,Sunday,0,High Engagement,0
POST_03577,2024-01-28 06:30:00,1,13,Lifestyle,7180,59,151,45196,972,399546,1.85,6,3,24,1747,0,0,True,False,8362,16.351004513673775,6,Sunday,Morning,Instagram,Story,Negative,Macro,Sunday,0,High Engagement,0
POST_00188,2024-01-29 03:56:00,0,8,Gaming,7237,175,443,10194,605,456017,1.72,3,1,16,680,2,0,True,True,8460,77.05513046890327,3,Monday,Night,Facebook,Post,Positive,Macro,Monday,0,High Engagement,1
POST_03362,2024-01-29 07:51:00,4,7,Lifestyle,2589,122,805,35253,169,235928,1.49,7,1,10,290,1,0,True,False,3685,9.973619266445409,7,Monday,Morning,Twitter,Poll,Neutral,Macro,Monday,0,High Engagement,0
POST_00731,2024-01-29 10:59:00,1,13,Business,9569,107,246,42216,833,286216,3.47,10,1,22,1440,2,0,True,False,10755,23.502937274966836,10,Monday,Morning,Instagram,Story,Positive,Macro,Monday,0,High Engagement,0
POST_01690,2024-01-29 12:03:00,3,16,Gaming,47487,1549,256,159641,864,479906,10.27,12,1,18,598,2,0,True,False,50156,30.8767797746193,12,Monday,Afternoon,TikTok,Video,Positive,Macro,Monday,1,Moderate Engagement,1
POST_03688,2024-01-29 17:37:00,4,15,Travel,2301,74,1385,30622,95,404521,0.93,17,1,8,1413,1,0,True,False,3855,12.278753837110575,17,Monday,Evening,Twitter,Tweet,Neutral,Macro,Monday,0,High Engagement,0
POST_03302,2024-01-29 18:02:00,5,11,Travel,13117,628,930,295203,1543,431364,3.4,18,1,15,202,2,0,True,False,16218,4.97115544218724,18,Monday,Evening,YouTube,Short,Positive,Macro,Monday,2,Low Engagement,0
POST_00459,2024-01-30 01:20:00,1,1,Lifestyle,8458,200,282,3773,656,197652,4.52,1,5,19,827,1,0,False,False,9596,236.9467267426451,1,Tuesday,Night,Instagram,Carousel,Neutral,Macro,Tuesday,0,High Engagement,1
POST_00852,2024-01-30 02:02:00,2,3,Fitness,933,23,105,25316,208,225511,0.47,2,5,25,1157,2,0,True,False,1269,4.191025438457893,2,Tuesday,Night,LinkedIn,Document,Positive,Macro,Tuesday,0,High Engagement,0
POST_03509,2024-01-30 02:29:00,3,4,Lifestyle,27941,1035,4109,372278,2894,216608,15.27,2,5,16,505,2,0,True,True,35979,8.887175712773788,2,Tuesday,Night,TikTok,Duet,Positive,Macro,Tuesday,1,Moderate Engagement,0
POST_04293,2024-01-30 05:59:00,0,8,Lifestyle,2076,216,192,53218,541,46036,5.4,5,5,4,1976,2,1,True,False,3025,4.667593671314217,5,Tuesday,Morning,Facebook,Post,Positive,Micro,Tuesday,0,High Engagement,0
POST_03367,2024-01-30 08:50:00,4,7,Sports,427,134,1710,42573,480,42382,5.36,8,5,0,197,2,1,False,False,2751,5.334366852230287,8,Tuesday,Morning,Twitter,Poll,Positive,Micro,Tuesday,0,High Engagement,0
POST_00260,2024-01-30 12:21:00,1,9,Fitness,3768,498,25,39951,71,171219,2.51,12,5,10,524,0,0,True,True,4362,10.740657305198868,12,Tuesday,Afternoon,Instagram,Reel,Negative,Macro,Tuesday,0,High Engagement,0
POST_02999,2024-01-30 15:32:00,4,7,Lifestyle,1831,147,384,17551,261,448750,0.53,15,5,11,1986,1,0,True,False,2623,13.457922625491426,15,Tuesday,Afternoon,Twitter,Poll,Neutral,Macro,Tuesday,0,High Engagement,0
POST_00309,2024-01-30 15:54:00,3,12,Fitness,17512,1627,1262,489469,642,134117,15.21,15,5,1,146,1,0,True,True,21043,4.1679861237381735,15,Tuesday,Afternoon,TikTok,Stitch,Neutral,Macro,Tuesday,1,Moderate Engagement,0
POST_02725,2024-01-30 15:57:00,4,7,Gaming,2067,150,1269,29794,296,258757,1.35,15,5,21,1364,2,0,True,False,3782,11.700342350808887,15,Tuesday,Afternoon,Twitter,Poll,Positive,Macro,Tuesday,0,High Engagement,0
POST_00410,2024-01-30 20:38:00,1,9,Sports,8616,380,36,18276,38,13508,66.86,20,5,16,518,1,1,True,False,9070,49.420004377325455,20,Tuesday,Evening,Instagram,Reel,Neutral,Micro,Tuesday,0,High Engagement,1
POST_01262,2024-01-30 23:39:00,3,4,Fitness,42835,1976,1787,442991,291,15540,299.86,23,5,0,507,1,1,True,False,46889,10.518949594912764,23,Tuesday,Night,TikTok,Duet,Neutral,Micro,Tuesday,1,Moderate Engagement,0
POST_02745,2024-01-31 02:30:00,0,16,Fashion,1475,16,196,60885,649,141298,1.19,2,6,9,338,1,0,True,True,2336,2.7707974049437465,2,Wednesday,Night,Facebook,Video,Neutral,Macro,Wednesday,0,High Engagement,0
POST_03273,2024-01-31 03:47:00,2,8,Lifestyle,1360,39,433,21326,41,185414,0.99,3,6,27,457,0,0,True,True,1873,8.590452968207822,3,Wednesday,Night,LinkedIn,Post,Negative,Macro,Wednesday,0,High Engagement,0
POST_03660,2024-01-31 14:09:00,5,11,Travel,7502,370,1922,302746,2392,122225,8.01,14,6,3,34,1,0,True,False,12186,3.2350551287217666,14,Wednesday,Afternoon,YouTube,Short,Neutral,Macro,Wednesday,2,Low Engagement,0
POST_00277,2024-02-01 07:12:00,3,4,Sports,14790,205,564,15956,873,19618,79.31,7,4,8,359,1,1,False,False,16432,97.51190774630233,7,Thursday,Morning,TikTok,Duet,Neutral,Micro,Thursday,0,High Engagement,1
POST_01298,2024-02-01 07:18:00,1,9,Sports,2029,205,116,18802,710,451007,0.52,7,4,20,97,2,0,True,False,3060,12.498670354217637,7,Thursday,Morning,Instagram,Reel,Positive,Macro,Thursday,0,High Engagement,0
POST_01684,2024-02-01 07:23:00,3,4,Gaming,42071,1407,1697,33273,2547,493280,9.16,7,4,29,211,2,0,True,True,47722,135.77074504853786,7,Thursday,Morning,TikTok,Duet,Positive,Macro,Thursday,1,Moderate Engagement,1
POST_01597,2024-02-01 13:41:00,4,7,Gaming,2589,238,1485,18507,382,29355,14.69,13,4,29,59,1,1,True,False,4694,23.299292159723347,13,Thursday,Afternoon,Twitter,Poll,Neutral,Micro,Thursday,0,High Engagement,0
POST_04931,2024-02-02 03:21:00,4,10,Fashion,565,271,172,49809,86,309994,0.33,3,0,24,286,1,0,True,True,1094,2.023730651087153,3,Friday,Night,Twitter,Retweet,Neutral,Macro,Friday,0,High Engagement,0
POST_02395,2024-02-02 06:06:00,3,4,Education,15555,1740,994,279823,401,373219,4.9,6,0,15,435,2,0,True,False,18690,6.5359173477519725,6,Friday,Morning,TikTok,Duet,Positive,Macro,Friday,1,Moderate Engagement,0
POST_00091,2024-02-02 10:04:00,1,6,Education,6091,235,276,8937,120,122702,5.38,10,0,21,1354,2,0,True,False,6722,73.87266420499049,10,Friday,Morning,Instagram,Photo,Positive,Macro,Friday,0,High Engagement,1
POST_00039,2024-02-02 10:25:00,2,0,Sports,1681,142,450,29763,86,197811,1.15,10,0,20,1208,1,0,True,False,2359,7.636998958438329,10,Friday,Morning,LinkedIn,Article,Neutral,Macro,Friday,0,High Engagement,0
POST_02397,2024-02-02 18:41:00,1,9,Travel,6826,292,12,9417,171,375834,1.9,18,0,28,100,2,0,True,False,7301,75.7141340129553,18,Friday,Evening,Instagram,Reel,Positive,Macro,Friday,0,High Engagement,1
POST_03016,2024-02-02 22:36:00,4,10,Entertainment,4013,14,880,46221,154,132708,3.7,22,0,28,690,1,0,True,False,5061,10.616386490988944,22,Friday,Night,Twitter,Retweet,Neutral,Macro,Friday,0,High Engagement,0
POST_04748,2024-02-03 07:17:00,1,6,Food,8994,182,83,30994,713,9032,102.51,7,2,11,671,2,3,True,False,9972,29.873523907853134,7,Saturday,Morning,Instagram,Photo,Positive,Nano,Saturday,0,High Engagement,1
POST_01299,2024-02-03 08:14:00,0,5,Business,7153,28,570,45513,402,31008,25.0,8,2,9,393,0,1,True,False,8153,17.030299035440425,8,Saturday,Morning,Facebook,Live,Negative,Micro,Saturday,0,High Engagement,0
POST_02848,2024-02-03 10:05:00,4,10,Education,1095,113,139,62850,477,473835,0.28,10,2,26,634,2,0,True,True,1824,2.1431980906921244,10,Saturday,Morning,Twitter,Retweet,Positive,Macro,Saturday,0,High Engagement,0
POST_01310,2024-02-03 14:16:00,3,16,Business,13019,1420,4523,497812,1244,181666,10.44,14,2,17,339,1,0,True,False,20206,3.809068483684604,14,Saturday,Afternoon,TikTok,Video,Neutral,Macro,Saturday,1,Moderate Engagement,0
POST_02626,2024-02-03 21:36:00,5,2,Lifestyle,16356,856,933,270951,2210,455183,3.99,21,2,28,1309,2,0,True,False,20355,6.696782813128572,21,Saturday,Night,YouTube,Community Post,Positive,Macro,Saturday,2,Low Engagement,0
POST_02814,2024-02-04 01:36:00,1,1,Health,1362,333,260,22391,793,329817,0.59,1,3,13,471,0,0,True,False,2748,8.731186637488277,1,Sunday,Night,Instagram,Carousel,Negative,Macro,Sunday,0,High Engagement,0
POST_02342,2024-02-04 06:29:00,1,1,Health,7333,154,7,49641,41,435804,1.72,6,3,24,1696,2,0,True,False,7535,15.096392095243852,6,Sunday,Morning,Instagram,Carousel,Positive,Macro,Sunday,0,High Engagement,0
POST_03407,2024-02-04 08:55:00,3,16,Health,932,1932,1041,146257,944,235097,1.66,8,3,23,165,2,0,False,True,4849,2.6699576772393803,8,Sunday,Morning,TikTok,Video,Positive,Macro,Sunday,1,Moderate Engagement,0
POST_01590,2024-02-04 09:01:00,2,7,Gaming,256,105,361,18926,164,83175,0.87,9,3,26,1586,0,2,True,False,886,3.8148578674838847,9,Sunday,Morning,LinkedIn,Poll,Negative,Mid-tier,Sunday,0,High Engagement,0
POST_01048,2024-02-04 14:38:00,1,6,Gaming,5955,25,276,29431,342,140736,4.45,14,3,25,1323,1,0,True,False,6598,21.256498250144407,14,Sunday,Afternoon,Instagram,Photo,Neutral,Macro,Sunday,0,High Engagement,0
POST_04397,2024-02-05 02:07:00,4,14,Education,3485,259,1091,47116,20,182152,2.65,2,1,23,590,2,0,False,False,4855,10.261906783258341,2,Monday,Night,Twitter,Thread,Positive,Macro,Monday,0,High Engagement,0
POST_02434,2024-02-05 09:38:00,4,14,Gaming,2504,180,620,49601,126,183747,1.8,9,1,8,527,2,0,True,False,3430,6.661156025080139,9,Monday,Morning,Twitter,Thread,Positive,Macro,Monday,0,High Engagement,0
POST_01633,2024-02-05 16:36:00,2,8,Education,537,107,219,28280,143,140083,0.62,16,1,17,1090,1,0,True,False,1006,3.051626591230552,16,Monday,Afternoon,LinkedIn,Post,Neutral,Macro,Monday,0,High Engagement,0
POST_04104,2024-02-05 21:34:00,1,9,Business,365,314,79,33798,726,40420,1.88,21,1,2,102,2,1,True,False,1484,2.2427362565832296,21,Monday,Night,Instagram,Reel,Positive,Micro,Monday,0,High Engagement,0
POST_02635,2024-02-06 02:49:00,2,0,Education,694,18,51,25932,181,443409,0.17,2,5,24,998,2,0,True,False,944,2.9423106586456886,2,Tuesday,Night,LinkedIn,Article,Positive,Macro,Tuesday,0,High Engagement,0
POST_04490,2024-02-06 14:57:00,0,16,Education,3763,132,865,28418,276,389969,1.22,14,5,29,593,1,0,True,False,5036,16.749947216552886,14,Tuesday,Afternoon,Facebook,Video,Neutral,Macro,Tuesday,0,High Engagement,0
POST_01440,2024-02-06 17:51:00,2,7,Food,752,48,87,3634,196,40260,2.2,17,5,19,446,2,1,True,True,1083,24.408365437534396,17,Tuesday,Evening,LinkedIn,Poll,Positive,Micro,Tuesday,0,High Engagement,0
POST_01722,2024-02-06 18:45:00,1,13,Entertainment,3937,35,294,10335,293,270190,1.58,18,5,10,1831,2,0,True,False,4559,41.27721335268505,18,Tuesday,Evening,Instagram,Story,Positive,Macro,Tuesday,0,High Engagement,1
POST_02830,2024-02-06 22:59:00,1,13,Entertainment,6895,344,282,17627,480,53764,13.99,22,5,23,1564,2,2,True,False,8001,42.6674987235491,22,Tuesday,Night,Instagram,Story,Positive,Mid-tier,Tuesday,0,High Engagement,1
POST_00439,2024-02-07 04:32:00,2,7,Gaming,135,72,39,12087,208,314413,0.08,4,6,8,1273,0,0,True,False,454,2.0352444775378506,4,Wednesday,Night,LinkedIn,Poll,Negative,Macro,Wednesday,0,High Engagement,0
POST_03842,2024-02-07 08:31:00,1,6,Travel,2485,297,180,31891,438,267799,1.11,8,6,2,349,1,0,True,False,3400,9.287886864632656,8,Wednesday,Morning,Instagram,Photo,Neutral,Macro,Wednesday,0,High Engagement,0
POST_01227,2024-02-07 11:44:00,4,14,Food,4755,83,1794,82844,225,270700,2.45,11,6,6,334,2,0,True,False,6857,8.005407754333445,11,Wednesday,Morning,Twitter,Thread,Positive,Macro,Wednesday,0,High Engagement,0
POST_02702,2024-02-07 14:24:00,5,16,Technology,16027,610,584,952449,3346,159899,10.77,14,6,14,107,1,0,True,False,20567,1.8080758129831624,14,Wednesday,Afternoon,YouTube,Video,Neutral,Macro,Wednesday,2,Low Engagement,0
